# Average windspeeds at the sites of 8263 new windmills in Deutschland  at 175m 
# sites from https://www.marktstammdatenregister.de/MaStR 20260101 running since 2024 or planned
# windspeeds from https://opendata.dwd.de/.../cosmo_rea6 hourly in 2014
# written ~bz/py/wind/markt/new/newwindmills.py 2026-02-19 Feb 15:20 

Cosmowind175	Cosmocap175	AGS	State	MW	Lat	Lon	Thi	Rotor	Date	Lkr	Place
7.34	44	5166	NRW	6.8	51.2916	6.30597	118	163	2027-09-30	Viersen	Nettetal
7.3	44	5166	NRW	5.7	51.2496	6.28774	127	149	2027-06-30	Viersen	Schwalmtal
7.3	44	5166	NRW	5.5	51.26	6.30661	120	160	2024-10-04	Viersen	Viersen
7.3	44	5166	NRW	5.5	51.2667	6.29491	120	160	2024-11-14	Viersen	Viersen
7.3	44	5166	NRW	4.2	51.2253	6.30924	149	116	2025-02-05	Viersen	Schwalmtal
7.3	44	5166	NRW	5.5	51.2634	6.30564	120	160	2024-10-07	Viersen	Viersen
7.3	44	5166	NRW	7	51.2298	6.29681	118	163	2027-12-31	Viersen	Schwalmtal
7.3	44	5166	NRW	5.7	51.2417	6.29388	127	149	2027-12-30	Viersen	Viersen
7.3	44	5166	NRW	5.5	51.265	6.30014	120	160	2024-11-18	Viersen	Viersen
7.3	44	5166	NRW	5.7	51.2468	6.29099	127	149	2026-10-31	Viersen	Schwalmtal
7.3	44	5166	NRW	5.7	51.243	6.29942	127	149	2027-12-31	Viersen	Viersen
7.3	44	5166	NRW	5.7	51.245	6.29517	125	149	2027-12-31	Viersen	Viersen
7.28	43	5166	NRW	7	51.2913	6.21617	162	175	2027-12-31	Viersen	Nettetal
7.28	43	5166	NRW	4.26	51.2927	6.244	131	138	2025-12-31	Viersen	Viersen
7.28	43	5166	NRW	6	51.2697	6.22698	162	175	2027-09-01	Viersen	Brüggen
7.28	43	5166	NRW	5.56	51.3001	6.21295	160	160	2027-12-31	Viersen	Nettetal
7.26	43	5166	NRW	4.2	51.1904	6.29285	160	138	2025-06-25	Viersen	Schwalmtal
7.26	43	5166	NRW	7.2	51.1841	6.2941	175	172	2027-12-31	Viersen	Schwalmtal
7.26	43	5166	NRW	5.56	51.2522	6.25005	167	160	2025-09-30	Viersen	Schwalmtal
7.26	43	5166	NRW	7.2	51.189	6.30066	175	172	2027-12-31	Viersen	Schwalmtal
7.26	43	5166	NRW	4.2	51.1934	6.29565	160	138	2024-12-31	Viersen	Schwalmtal
7.26	43	5166	NRW	4.2	51.2535	6.245	160	138	2025-09-30	Viersen	Schwalmtal
7.25	43	5166	NRW	6	51.1891	6.28359	162	175	2025-09-30	Viersen	Schwalmtal
7.25	43	5166	NRW	4.2	51.1969	6.26796	160	138	2025-06-13	Viersen	Schwalmtal
7.25	43	5166	NRW	4.2	51.197	6.27294	160	138	2025-07-08	Viersen	Schwalmtal
7.25	43	5166	NRW	4.2	51.1947	6.27623	160	138	2025-07-08	Viersen	Schwalmtal
7.21	43	5166	NRW	6.8	51.2817	6.50156	118	163	2026-06-30	Viersen	Willich
7.21	43	5166	NRW	6.8	51.283	6.50817	118	163	2026-06-30	Viersen	Willich
7.17	42	5166	NRW	5.7	51.2476	6.57732	164	149	2026-12-31	Viersen	Willich
7.17	42	5166	NRW	5.7	51.2505	6.57645	164	149	2026-12-31	Viersen	Willich
7.17	42	5166	NRW	5.7	51.2535	6.57709	164	149	2026-12-31	Viersen	Willich
7.15	42	5166	NRW	6.6	51.1985	6.11099	165	155	2027-12-31	Viersen	Niederkrüchten
7.15	42	5166	NRW	6.6	51.2005	6.14343	165	155	2027-12-31	Viersen	Niederkrüchten
7.15	42	5166	NRW	5.7	51.2067	6.18121	127	149	2025-12-29	Viersen	Niederkrüchten
7.15	42	5166	NRW	5.7	51.2038	6.18169	127	149	2025-12-29	Viersen	Niederkrüchten
7.15	42	5166	NRW	6.6	51.1997	6.13072	165	155	2027-12-31	Viersen	Niederkrüchten
7.15	42	5166	NRW	6.6	51.1993	6.12437	165	155	2027-12-31	Viersen	Niederkrüchten
7.15	42	5166	NRW	6.6	51.1989	6.11799	165	155	2027-12-31	Viersen	Niederkrüchten
7.25	43	5570	NRW	5.7	51.7989	8.10286	125	149	2025-08-01	Warendorf	Beckum
7.25	43	5570	NRW	5.7	51.8023	8.09657	125	149	2025-08-01	Warendorf	Beckum
7.25	43	5570	NRW	4.8	51.7947	8.08799	110	133	2025-08-01	Warendorf	Beckum
7.25	43	5570	NRW	5.7	51.8048	8.09238	125	149	2025-08-01	Warendorf	Beckum
7.2	43	5570	NRW	6	51.8534	7.9471	167	164	2027-03-28	Warendorf	Ennigerloh
7.2	43	5570	NRW	5.56	51.855	7.94181	167	160	2027-06-30	Warendorf	Ennigerloh
7.2	43	5570	NRW	6	51.8701	7.98681	162	175	2027-06-30	Warendorf	Ennigerloh
7.18	43	5570	NRW	7	51.7594	7.96009	164	163	2028-12-31	Warendorf	Ahlen
7.18	42	5570	NRW	7	51.8145	8.17548	164	163	2027-07-14	Warendorf	Oelde
7.18	43	5570	NRW	7.2	51.7817	7.99184	175	172	2027-12-18	Warendorf	Beckum
7.18	43	5570	NRW	7.2	51.7898	7.99594	175	172	2027-12-18	Warendorf	Beckum
7.18	43	5570	NRW	7.2	51.7932	7.99058	175	172	2027-12-18	Warendorf	Beckum
7.18	42	5570	NRW	6.8	51.805	8.1572	164	163	2026-07-01	Warendorf	Oelde
7.18	42	5570	NRW	6.8	51.8067	8.1519	164	163	2026-07-01	Warendorf	Oelde
7.18	42	5570	NRW	6.8	51.812	8.17219	163	164	2027-07-14	Warendorf	Oelde
7.18	42	5570	NRW	6.8	51.8194	8.18214	164	163	2027-07-14	Warendorf	Oelde
7.17	42	5570	NRW	5.56	51.8882	7.97768	167	160	2028-03-28	Warendorf	Warendorf
7.17	42	5570	NRW	7.2	51.8918	7.93355	175	172	2027-12-31	Warendorf	Warendorf
7.17	42	5570	NRW	7.2	51.9001	7.91244	164	172	2027-12-31	Warendorf	Warendorf
7.17	42	5570	NRW	7.2	51.8925	7.9241	175	172	2027-12-31	Warendorf	Warendorf
7.17	42	5570	NRW	7.2	51.8962	7.92029	175	172	2027-12-31	Warendorf	Warendorf
7.17	42	5570	NRW	7.2	51.889	7.91309	175	172	2027-12-31	Warendorf	Warendorf
7.17	42	5570	NRW	7.2	51.898	7.94756	175	172	2027-12-31	Warendorf	Warendorf
7.17	42	5570	NRW	7.2	51.8893	7.95656	164	172	2027-12-31	Warendorf	Warendorf
7.17	42	5570	NRW	7.2	51.8862	7.93471	164	172	2027-12-31	Warendorf	Warendorf
7.17	42	5570	NRW	6	51.8903	7.98447	162	175	2028-04-30	Warendorf	Warendorf
7.17	42	5570	NRW	6	51.8879	7.99729	167	164	2027-06-26	Warendorf	Ennigerloh
7.15	43	5570	NRW	7.2	52.0582	8.09118	175	172	2026-03-23	Warendorf	Sassenberg
7.15	42	5570	NRW	6	51.8873	8.00657	167	164	2027-06-26	Warendorf	Ennigerloh
7.15	42	5570	NRW	6	51.8916	8.00444	167	164	2027-06-26	Warendorf	Ennigerloh
7.15	43	5570	NRW	6.8	52.061	8.08735	179	175	2027-10-01	Warendorf	Sassenberg
7.15	43	5570	NRW	6.8	52.0546	8.09207	179	175	2027-10-01	Warendorf	Sassenberg
7.14	42	5570	NRW	5.5	51.8549	8.15176	150	158	2028-04-01	Warendorf	Oelde
7.14	42	5570	NRW	6	51.8521	8.16249	167	164	2028-04-01	Warendorf	Oelde
7.14	42	5570	NRW	6	51.8512	8.16849	167	164	2028-04-01	Warendorf	Oelde
7.14	42	5570	NRW	6	51.8535	8.15705	167	164	2028-04-01	Warendorf	Oelde
7.13	42	5570	NRW	6.6	51.8039	7.84391	165	170	2027-06-10	Warendorf	Sendenhorst
7.13	42	5570	NRW	6	51.8236	7.88669	162	175	2026-07-01	Warendorf	Ahlen
7.13	42	5570	NRW	6.6	51.8082	7.8416	165	170	2027-06-10	Warendorf	Sendenhorst
7.13	42	5570	NRW	6	51.8217	7.88044	162	175	2026-07-01	Warendorf	Sendenhorst
7.13	42	5570	NRW	6.8	51.7644	8.07903	164	163	2026-07-01	Warendorf	Beckum
7.13	42	5570	NRW	6.6	51.8082	7.84988	165	170	2027-06-17	Warendorf	Sendenhorst
7.13	42	5570	NRW	6.6	51.8123	7.8524	165	170	2027-06-10	Warendorf	Sendenhorst
7.13	42	5570	NRW	6.6	51.8157	7.84113	165	170	2026-06-17	Warendorf	Sendenhorst
7.13	42	5570	NRW	6.6	51.8121	7.84865	165	170	2027-06-09	Warendorf	Sendenhorst
7.12	42	5570	NRW	7.2	51.8765	7.82118	175	172	2026-12-31	Warendorf	Sendenhorst
7.11	42	5570	NRW	4.8	51.7546	7.71542	110	133	2024-08-28	Warendorf	Drensteinfurt
7.11	42	5570	NRW	7.2	51.9383	7.92042	175	172	2028-06-30	Warendorf	Warendorf
7.11	42	5570	NRW	5.56	51.784	7.71283	120	160	2026-06-30	Warendorf	Drensteinfurt
7.11	42	5570	NRW	5.56	51.7789	7.71732	120	160	2026-06-30	Warendorf	Drensteinfurt
7.11	42	5570	NRW	6	51.782	7.75512	162	175	2028-03-13	Warendorf	Drensteinfurt
7.11	42	5570	NRW	7.2	51.9278	7.91933	175	172	2028-06-30	Warendorf	Warendorf
7.11	42	5570	NRW	7.2	51.9366	7.93028	175	172	2028-06-30	Warendorf	Warendorf
7.09	42	5570	NRW	2.3	51.8311	7.7256	131	141	2026-01-31	Warendorf	Sendenhorst
7.09	41	5570	NRW	7.2	51.7676	8.20449	175	172	2027-12-19	Warendorf	Oelde
7.09	41	5570	NRW	7.2	51.7717	8.20541	175	172	2027-12-20	Warendorf	Oelde
7.09	41	5570	NRW	7.2	51.7641	8.19787	164	172	2027-12-19	Warendorf	Oelde
7.09	41	5570	NRW	7.2	51.7668	8.13147	175	172	2027-10-01	Warendorf	Oelde
7.09	41	5570	NRW	7.2	51.7603	8.13511	175	172	2027-10-01	Warendorf	Wadersloh
7.09	42	5570	NRW	6.2	51.8922	8.11562	169	162	2025-12-02	Warendorf	Ennigerloh
7.09	42	5570	NRW	6.2	51.8948	8.11326	169	162	2025-12-17	Warendorf	Ennigerloh
7.09	42	5570	NRW	6.2	51.8915	8.10926	169	162	2025-11-19	Warendorf	Ennigerloh
7.09	42	5570	NRW	6.2	51.8897	8.10361	169	162	2025-11-12	Warendorf	Ennigerloh
7.08	42	5570	NRW	6.8	51.9678	8.04846	179	175	2026-05-31	Warendorf	Sassenberg
7.08	42	5570	NRW	6.8	51.9642	8.04228	179	175	2026-05-31	Warendorf	Sassenberg
7.08	42	5570	NRW	5.7	51.9494	7.87008	165	149	2024-07-25	Warendorf	Everswinkel
7.08	42	5570	NRW	5.5	51.945	7.8628	161	158	2024-07-24	Warendorf	Everswinkel
7.08	42	5570	NRW	5.7	51.9563	7.87104	128	149	2024-08-06	Warendorf	Everswinkel
7.08	42	5570	NRW	5.7	51.9462	7.8724	165	149	2024-07-02	Warendorf	Everswinkel
7.08	42	5570	NRW	5.7	51.9532	7.87161	165	149	2024-07-03	Warendorf	Everswinkel
7.08	42	5570	NRW	5.7	51.9312	7.81966	125	149	2027-12-31	Warendorf	Everswinkel
7.08	42	5570	NRW	5.7	51.9481	7.87862	120	163	2025-01-30	Warendorf	Everswinkel
7.07	42	5570	NRW	6	52.0811	7.86193	148	150	2026-02-28	Warendorf	Ostbevern
7.07	42	5570	NRW	6	51.8063	7.88345	162	175	2026-07-01	Warendorf	Sendenhorst
7.06	42	5570	NRW	7	51.7551	7.95485	164	163	2026-12-31	Warendorf	Ahlen
7.06	42	5570	NRW	5.5	52.0106	7.97241	161	158	2025-12-18	Warendorf	Warendorf
7.06	42	5570	NRW	5.5	51.7359	8.00889	150	158	2024-11-25	Warendorf	Beckum
7.06	42	5570	NRW	6	52.0439	7.94043	132	175	2026-12-31	Warendorf	Warendorf
7.06	42	5570	NRW	5.7	52.0781	7.88537	164	149	2026-12-31	Warendorf	Ostbevern
7.06	42	5570	NRW	7.2	51.9913	7.90511	119	162	2026-10-01	Warendorf	Warendorf
7.06	42	5570	NRW	5.56	52.0378	7.93077	120	160	2026-12-31	Warendorf	Warendorf
7.06	42	5570	NRW	5.7	51.9035	7.77071	125	149	2027-06-30	Warendorf	Everswinkel
7.06	42	5570	NRW	7.2	51.9957	7.90552	164	172	2026-10-01	Warendorf	Warendorf
7.06	42	5570	NRW	7.2	51.9922	7.91076	119	162	2026-10-01	Warendorf	Warendorf
7.06	42	5570	NRW	6	52.0396	7.9377	132	175	2026-12-31	Warendorf	Warendorf
7.06	42	5570	NRW	6	52.0352	7.92493	132	175	2026-12-31	Warendorf	Warendorf
7.06	42	5570	NRW	7.2	51.8831	7.81722	175	172	2026-12-31	Warendorf	Sendenhorst
7.06	42	5570	NRW	5.7	51.9013	7.76273	125	149	2027-06-30	Warendorf	Everswinkel
7.06	42	5570	NRW	7.2	51.8793	7.81705	175	172	2026-12-31	Warendorf	Sendenhorst
7.06	42	5570	NRW	6.8	51.7425	7.96806	179	175	2027-09-30	Warendorf	Beckum
7.06	42	5570	NRW	7.2	51.9906	7.91907	119	162	2026-10-01	Warendorf	Warendorf
7.06	42	5570	NRW	5.7	51.8768	7.79278	125	149	2027-06-30	Warendorf	Sendenhorst
7.06	42	5570	NRW	5.7	52.0803	7.88415	164	149	2026-12-31	Warendorf	Ostbevern
7.06	42	5570	NRW	5.7	52.0816	7.88043	164	149	2027-12-31	Warendorf	Ostbevern
7.05	42	5570	NRW	4.26	52.0097	7.87372	160	138	2027-01-01	Warendorf	Ostbevern
7.05	42	5570	NRW	4.2	52.0104	7.81083	149	136	2024-12-11	Warendorf	Ostbevern
7.05	41	5570	NRW	4.2	51.8008	7.82247	160	138	2025-05-13	Warendorf	Ahlen
7.05	41	5570	NRW	5.56	51.7739	7.78692	167	160	2028-03-13	Warendorf	Drensteinfurt
7.05	42	5570	NRW	6	52.0022	7.87559	162	175	2027-01-01	Warendorf	Ostbevern
7.05	41	5570	NRW	4.2	51.8014	7.81023	160	138	2025-05-13	Warendorf	Ahlen
7.05	42	5570	NRW	7	51.9961	7.82022	164	163	2027-09-01	Warendorf	Telgte
7.05	42	5570	NRW	6.1	52.0023	7.83092	121	158	2025-01-24	Warendorf	Telgte
7.05	42	5570	NRW	7	51.9947	7.82717	118	163	2027-09-01	Warendorf	Telgte
7.05	42	5570	NRW	4.2	52.0121	7.80045	149	136	2024-02-12	Warendorf	Ostbevern
7.05	42	5570	NRW	4.2	52.0111	7.80588	149	136	2024-02-22	Warendorf	Ostbevern
7.05	41	5570	NRW	4.2	51.8006	7.81546	160	138	2025-05-21	Warendorf	Ahlen
7.05	42	5570	NRW	6	52.0035	7.86094	162	175	2027-01-01	Warendorf	Ostbevern
7.03	41	5570	NRW	5.56	52.0151	8.02955	167	160	2026-12-01	Warendorf	Sassenberg
7.03	41	5570	NRW	6	52.0285	7.98715	167	164	2025-12-31	Warendorf	Warendorf
7.03	41	5570	NRW	5.56	52.012	8.01548	167	160	2027-06-30	Warendorf	Sassenberg
7.03	41	5570	NRW	5.56	52.0209	8.02821	166	160	2026-08-01	Warendorf	Sassenberg
7.03	41	5570	NRW	6	52.0144	7.976	167	164	2025-12-31	Warendorf	Warendorf
7.03	41	5570	NRW	6	52.0252	7.99009	167	164	2025-12-31	Warendorf	Warendorf
7.03	41	5570	NRW	5.5	52.0197	7.98044	150	158	2025-12-18	Warendorf	Warendorf
7.03	41	5570	NRW	5.56	52.0186	8.01618	166	160	2026-08-01	Warendorf	Sassenberg
7.03	41	5570	NRW	5.56	52.009	8.01227	120	160	2026-12-01	Warendorf	Sassenberg
7.03	41	5570	NRW	5.56	52.0117	8.00447	167	160	2027-06-30	Warendorf	Sassenberg
7.03	41	5570	NRW	5.56	52.0148	8.0237	167	160	2026-12-01	Warendorf	Sassenberg
7.03	41	5570	NRW	5.56	52.018	8.02913	167	160	2026-12-01	Warendorf	Sassenberg
7.03	41	5570	NRW	5.56	52.0185	8.02269	167	160	2027-06-30	Warendorf	Sassenberg
7.03	41	5570	NRW	5.56	52.0189	8.03471	166	160	2026-10-01	Warendorf	Sassenberg
7.03	41	5570	NRW	5.56	52.0154	8.03535	166	160	2026-10-01	Warendorf	Sassenberg
7.03	41	5570	NRW	5.56	52.0181	8.00973	166	160	2026-08-01	Warendorf	Sassenberg
7.03	41	5570	NRW	5.56	52.009	8.00721	120	160	2027-06-30	Warendorf	Sassenberg
7.03	41	5570	NRW	5.56	52.0153	8.01761	167	160	2026-12-01	Warendorf	Sassenberg
7.03	41	5570	NRW	5.56	52.0117	8.02172	167	160	2026-12-01	Warendorf	Sassenberg
7.01	41	5570	NRW	5.7	51.9472	8.09041	164	163	2026-12-30	Warendorf	Beelen
7.01	41	5570	NRW	4.2	51.9499	8.09438	160	138	2024-01-24	Warendorf	Beelen
7.01	41	5570	NRW	6.8	51.8312	8.20295	164	163	2025-12-10	Warendorf	Oelde
6.96	41	5570	NRW	6	51.7404	7.74482	169	162	2025-08-08	Warendorf	Drensteinfurt
6.96	41	5570	NRW	6	51.7443	7.74616	169	162	2025-08-28	Warendorf	Drensteinfurt
6.96	41	5570	NRW	4.2	51.7316	7.89284	131	138	2024-04-22	Warendorf	Ahlen
6.96	41	5570	NRW	4.2	51.7305	7.88451	131	138	2024-04-18	Warendorf	Ahlen
7.62	46	5170	NRW	5.5	51.5771	6.4396	121	158	2026-01-30	Wesel	Alpen
7.62	46	5170	NRW	5.5	51.578	6.43328	121	158	2026-01-30	Wesel	Alpen
7.62	46	5170	NRW	5.56	51.5781	6.44497	160	160	2028-05-31	Wesel	Alpen
7.62	46	5170	NRW	5.56	51.5744	6.44566	160	160	2028-05-31	Wesel	Alpen
7.62	46	5170	NRW	5.56	51.5771	6.4396	160	160	2027-11-30	Wesel	Alpen
7.62	46	5170	NRW	5.7	51.5678	6.41495	105	149	2027-04-30	Wesel	Sonsbeck
7.62	46	5170	NRW	5.56	51.578	6.43328	160	160	2027-11-30	Wesel	Alpen
7.6	46	5170	NRW	5.7	51.5985	6.49069	164	149	2027-05-05	Wesel	Alpen
7.6	46	5170	NRW	5.7	51.6086	6.49581	164	149	2027-05-05	Wesel	Alpen
7.6	46	5170	NRW	4.26	51.6029	6.48372	131	138	2025-12-01	Wesel	Alpen
7.6	46	5170	NRW	5.7	51.5955	6.49407	125	149	2027-05-05	Wesel	Alpen
7.6	46	5170	NRW	5.7	51.6007	6.48781	164	149	2027-05-05	Wesel	Alpen
7.6	46	5170	NRW	6.3	51.6045	6.46661	162	175	2027-08-21	Wesel	Alpen
7.6	46	5170	NRW	6.3	51.606	6.46222	162	175	2027-08-21	Wesel	Alpen
7.6	46	5170	NRW	5.7	51.6067	6.4875	164	149	2027-05-05	Wesel	Alpen
7.55	46	5170	NRW	6.6	51.6997	6.70545	165	170	2028-05-05	Wesel	Hünxe
7.55	46	5170	NRW	6.6	51.7021	6.71371	165	170	2028-05-05	Wesel	Hünxe
7.53	46	5170	NRW	6.8	51.618	6.54971	179	175	2028-04-28	Wesel	Alpen
7.53	46	5170	NRW	4.26	51.6203	6.55927	131	138	2026-12-18	Wesel	Wesel
7.53	46	5170	NRW	7	51.6243	6.5605	162	175	2027-12-19	Wesel	Wesel
7.46	45	5170	NRW	6.6	51.6963	6.7081	165	170	2028-05-05	Wesel	Hünxe
7.46	45	5170	NRW	6.6	51.6979	6.71544	165	170	2028-05-05	Wesel	Hünxe
7.38	44	5170	NRW	4.26	51.6121	6.77734	160	138	2027-11-30	Wesel	Hünxe
7.37	44	5170	NRW	7	51.696	6.82653	164	163	2027-11-01	Wesel	Schermbeck
7.37	44	5170	NRW	7	51.6916	6.8278	164	163	2027-11-01	Wesel	Schermbeck
7.37	44	5170	NRW	7	51.6982	6.83411	164	163	2027-11-01	Wesel	Schermbeck
7.37	44	5170	NRW	7	51.6939	6.83852	164	163	2027-11-01	Wesel	Schermbeck

6.4	35	7132	RP	4.5	50.8719	7.77231	164	149	2025-12-31	Altenkirchen_(Westerwald)	Friesenhagen
6.4	35	7132	RP	4.5	50.8744	7.76369	164	149	2025-12-31	Altenkirchen_(Westerwald)	Friesenhagen
6.4	35	7132	RP	4.5	50.868	7.77695	164	149	2025-12-31	Altenkirchen_(Westerwald)	Friesenhagen
6.39	35	7132	RP	4.5	50.868	7.79218	164	149	2025-12-31	Altenkirchen_(Westerwald)	Friesenhagen
6.39	35	7132	RP	4.5	50.8698	7.786	125	149	2025-12-31	Altenkirchen_(Westerwald)	Friesenhagen
6.39	35	7132	RP	4.5	50.8653	7.79717	164	149	2025-12-31	Altenkirchen_(Westerwald)	Friesenhagen
6.39	35	7132	RP	4.5	50.87	7.80299	164	149	2025-12-31	Altenkirchen_(Westerwald)	Friesenhagen
5.9	31	7132	RP	3.45	50.7681	7.81555	137	126	2026-12-31	Altenkirchen_(Westerwald)	Wissen
5.9	31	7132	RP	3.45	50.7612	7.8105	149	126	2026-12-31	Altenkirchen_(Westerwald)	Wissen
5.77	30	7331	RP	6.8	49.7861	8.232	179	175	2027-05-01	Alzey-Worms	Gau-Odernheim
5.77	30	7331	RP	6.8	49.8211	8.21506	179	175	2027-01-01	Alzey-Worms	Bechtolsheim
5.77	30	7331	RP	6.8	49.8187	8.2037	179	175	2027-01-01	Alzey-Worms	Bechtolsheim
5.77	30	7331	RP	6.8	49.7858	8.22233	179	175	2027-05-01	Alzey-Worms	Gau-Odernheim
5.76	30	7331	RP	7.2	49.7414	8.27297	175	172	2028-07-01	Alzey-Worms	Dittelsheim-Heßloch
5.76	30	7331	RP	6.2	49.7405	8.20749	169	162	2026-12-31	Alzey-Worms	Dittelsheim-Heßloch
5.76	30	7331	RP	6.2	49.7385	8.19885	169	162	2026-12-31	Alzey-Worms	Gau-Heppenheim
5.76	30	7331	RP	6.8	49.7681	8.21333	179	175	2027-05-01	Alzey-Worms	Gau-Odernheim
5.76	30	7331	RP	6.8	49.7725	8.22798	179	175	2027-05-01	Alzey-Worms	Gau-Odernheim
5.76	30	7331	RP	6.8	49.78	8.22619	179	175	2027-05-01	Alzey-Worms	Gau-Odernheim
5.76	30	7331	RP	6.8	49.7664	8.22478	179	175	2027-05-01	Alzey-Worms	Gau-Odernheim
5.76	30	7331	RP	6.8	49.7737	8.21985	179	175	2027-05-01	Alzey-Worms	Gau-Odernheim
5.76	30	7331	RP	6.8	49.7802	8.21744	179	175	2027-05-01	Alzey-Worms	Gau-Odernheim
5.76	30	7331	RP	7.2	49.7374	8.27038	175	172	2028-07-01	Alzey-Worms	Dittelsheim-Heßloch
5.65	29	7331	RP	7	49.7701	8.30699	164	163	2026-10-01	Alzey-Worms	Alsheim
5.65	29	7331	RP	7.2	49.7371	8.28623	175	172	2028-07-01	Alzey-Worms	Bechtheim
5.65	29	7331	RP	7.2	49.742	8.28188	175	172	2028-07-01	Alzey-Worms	Dittelsheim-Heßloch
5.65	29	7331	RP	7.2	49.7529	8.3008	175	172	2028-07-01	Alzey-Worms	Alsheim
5.65	29	7331	RP	7.2	49.7354	8.2808	175	172	2028-07-01	Alzey-Worms	Bechtheim
5.65	29	7331	RP	6	49.7447	8.28823	162	175	2028-07-31	Alzey-Worms	Mettenheim
5.65	29	7331	RP	6	49.7455	8.30293	162	175	2028-07-31	Alzey-Worms	Mettenheim
5.65	29	7331	RP	6	49.7412	8.29919	162	175	2028-07-31	Alzey-Worms	Mettenheim
5.65	29	7331	RP	6	49.741	8.29027	162	175	2028-07-31	Alzey-Worms	Mettenheim
5.58	28	7331	RP	5.56	49.8032	8.01717	167	160	2024-12-11	Alzey-Worms	Flonheim
5.58	28	7331	RP	5.56	49.7943	8.01175	167	160	2025-07-11	Alzey-Worms	Flonheim
5.58	28	7331	RP	5.56	49.7991	8.02105	167	160	2025-08-01	Alzey-Worms	Flonheim
5.58	28	7331	RP	5.56	49.8084	8.01615	167	160	2024-12-20	Alzey-Worms	Flonheim
5.58	28	7331	RP	5.56	49.8168	8.02645	167	160	2025-01-29	Alzey-Worms	Wallertheim
5.49	27	7331	RP	5.56	49.8061	8.00135	167	160	2025-07-23	Alzey-Worms	Eckelsheim
5.49	27	7331	RP	5.56	49.8118	8.0071	167	160	2025-03-13	Alzey-Worms	Gumbsheim
5.49	27	7331	RP	5.56	49.8194	8.00184	167	160	2025-07-31	Alzey-Worms	Gumbsheim
5.49	27	7331	RP	5.56	49.8139	8.00243	167	160	2025-08-08	Alzey-Worms	Gumbsheim
5.49	27	7331	RP	5.56	49.8023	8.00769	167	160	2024-12-10	Alzey-Worms	Eckelsheim
5.49	27	7331	RP	5.56	49.7985	8.00944	167	160	2024-12-10	Alzey-Worms	Flonheim
5.37	26	7331	RP	5.56	49.824	8.01033	167	160	2025-08-01	Alzey-Worms	Gau-Bickelheim
5.37	26	7331	RP	5.56	49.8249	8.03243	167	160	2025-08-20	Alzey-Worms	Gau-Bickelheim
5.37	26	7331	RP	5.56	49.8228	8.01636	167	160	2025-03-24	Alzey-Worms	Gau-Bickelheim
5.37	26	7331	RP	5.56	49.8254	8.02333	167	160	2025-08-08	Alzey-Worms	Gau-Bickelheim
4.98	22	7332	RP	7.2	49.3871	8.2663	169	162	2027-10-01	Bad_Dürkheim	Haßloch
5.61	28	7133	RP	7	49.8186	7.63335	164	163	2028-11-15	Bad_Kreuznach	Bad_Sobernheim
5.61	28	7133	RP	7	49.8278	7.64159	164	163	2028-11-15	Bad_Kreuznach	Bad_Sobernheim
5.61	28	7133	RP	7	49.8229	7.63311	164	163	2028-11-15	Bad_Kreuznach	Bad_Sobernheim
5.61	28	7133	RP	7	49.8281	7.63474	164	163	2028-11-15	Bad_Kreuznach	Bad_Sobernheim
5.61	28	7133	RP	7	49.8314	7.63065	164	163	2028-11-15	Bad_Kreuznach	Nußbaum
5.61	28	7133	RP	7	49.8273	7.61859	164	163	2028-11-15	Bad_Kreuznach	Monzingen
5.61	28	7133	RP	7	49.8276	7.64831	164	163	2028-11-15	Bad_Kreuznach	Bad_Sobernheim
5.61	28	7133	RP	7	49.8279	7.62536	164	163	2028-11-15	Bad_Kreuznach	Nußbaum
5.43	26	7133	RP	7.2	49.7038	7.54249	164	172	2028-09-16	Bad_Kreuznach	Schweinschied
5.43	26	7133	RP	7.2	49.7099	7.54756	164	172	2028-10-14	Bad_Kreuznach	Schweinschied
5.43	26	7133	RP	7.2	49.707	7.5527	164	172	2028-09-30	Bad_Kreuznach	Hundsbach
5.39	26	7133	RP	6.2	49.7732	7.84477	169	162	2026-12-31	Bad_Kreuznach	Altenbamberg
5.39	26	7133	RP	6.2	49.7741	7.85626	169	162	2026-12-31	Bad_Kreuznach	Altenbamberg
5.39	26	7133	RP	6.2	49.7679	7.85323	169	162	2026-12-31	Bad_Kreuznach	Hochstätten
5.36	26	7133	RP	7.2	49.7468	7.57055	169	162	2028-12-31	Bad_Kreuznach	Kirschroth
5.36	26	7133	RP	7.2	49.7436	7.57328	169	162	2028-12-31	Bad_Kreuznach	Kirschroth
5.36	26	7133	RP	7.2	49.7479	7.56444	169	162	2028-12-31	Bad_Kreuznach	Kirschroth
5.36	26	7133	RP	7.2	49.7439	7.56692	169	162	2028-12-31	Bad_Kreuznach	Kirschroth
5.36	26	7133	RP	7.2	49.7397	7.56891	169	162	2028-12-31	Bad_Kreuznach	Kirschroth
5.25	25	7133	RP	6.2	49.7219	7.60485	169	162	2024-03-26	Bad_Kreuznach	Desloch
5.25	25	7133	RP	6.2	49.7251	7.61145	169	162	2024-04-11	Bad_Kreuznach	Desloch
6.15	32	7231	RP	5.56	50.0693	6.90015	140	160	2026-02-03	Bernkastel-Wittlich	Niederöfflingen
6.15	32	7231	RP	5.56	50.0702	6.90694	140	160	2026-02-03	Bernkastel-Wittlich	Hasborn
